WO-MRR NUM,IS REWORK,PROD_CDE,HOURS BLAST TO PREP,PREP DAY,PREP SHIFT,PREP H,PREP QTY,PREP ASSOCIATE,PREP QTY IN THE SHIFT,PREPED IN THE SHIFT SO FAR,HOURS PREP TO FUR,FURN,HAS SCRAP AT SINTER,ASSOCIATE AXPERIENCE,Prep week,Has MRR
9721260-,0,SUMMIT_P,,4,2,5,10,152871590,60,20,24,FURN0005,1,2,8,0
9721279-,0,GUIMST_P,24,5,1,18,9,152872563,18,9,24,FURN0005,1,2,8,0
9722205-,0,GUIMST_P,48,2,1,18,9,152851272,38,9,96,FURN0004,0,2,9,0
9722262-,0,PIN_GRIP_P,0,1,1,15,10,152827348,124,20,96,FURN0007,0,2,9,0
9722266-,0,PIN_GRIP_P,0,3,1,17,10,152827348,110,30,48,FURN0007,0,2,9,0
9722269-,0,PIN_GRIP_P,24,5,2,3,10,152848438,90,20,96,FURN0007,1,2,9,0
9722271-,0,PIN_GRIP_P,48,5,2,1,10,152848438,90,10,72,FURN0007,1,2,9,1
9722272-,0,PIN_GRIP_P,48,3,2,11,10,152072361,90,80,48,FURN0007,0,2,9,0
9722275-,0,PIN_GRIP_P,24,3,2,3,10,152848438,96,20,48,FURN0007,1,2,9,0
9722284-,0,PIN_GRIP_P,24,2,2,3,10,152824994,100,20,264,FURN0007,0,3,9,0
9722290-,0,PIN_GRIP_P,24,4,2,9,10,152824995,90,50,24,FURN0007,0,3,9,0
9722291-,0,PIN_GRIP_P,24,4,2,0,10,152072361,103,0,24,FURN0007,1,2,9,0
9722296-,0,PIN_GRIP_P,0,1,1,13,10,152051910,123,16,48,FURN0007,1,3,9,0
9722303-,0,PIN_GRIP_P,48,5,2,11,10,152890203,40,30,48,FURN0007,1,0,9,0
9722307-,0,PIN_GRIP_P,0,2,1,20,10,152051910,100,60,48,FURN0007,1,3,9,0
9722322-,0,PIN_GRIP_P,24,5,2,7,10,152890203,40,0,48,FURN0007,1,0,9,0
9722330-,0,PIN_GRIP_P,24,4,1,13,10,152065732,105,0,96,FURN0007,0,2,9,0
9722335-,0,PIN_GRIP_P,0,2,1,22,10,152827348,108,88,72,FURN0007,0,2,9,0
9722336-,0,PIN_GRIP_P,0,2,2,11,10,152065732,100,90,528,FURN0007,0,2,9,1
9722341-,0,PIN_GRIP_P,24,5,2,4,10,152072361,90,30,48,FURN0007,0,2,9,0
9722346-,0,PIN_GRIP_P,0,5,2,8,10,152072361,90,50,48,FURN0007,0,2,9,0
9722357-,0,PINN_PORO,24,7,2,2,10,152859275,110,10,0,FURN0004,1,2,8,0
9722366-,0,PINN_PORO,0,1,2,10,10,152059403,60,40,24,FURN0005,1,2,9,0
9722372-,0,PINN_PORO,0,3,1,22,10,152868302,110,110,24,FURN0004,0,2,9,1
9722382-,0,PINN_PORO,24,1,2,8,10,152890600,70,50,0,FURN0005,0,1,13,0
9722386-,0,PINN_PORO,48,2,2,7,10,152868302,121,71,24,FURN0006,0,2,10,0
9722408-,0,PINN_PORO,48,7,2,3,10,152868302,80,30,0,FURN0005,0,2,10,0
9722420-,0,PINN_PORO,72,3,1,17,10,152890601,60,20,24,FURN0006,0,1,11,0
9722423-,0,PINN_PORO,96,4,2,8,10,152061442,132,92,,FURN0005,0,3,11,0
9722436-,0,PINN_PORO,24,2,2,2,10,152061442,130,20,0,FURN0005,1,3,10,0
9722440-,0,PINN_PORO,24,2,2,11,10,152061442,130,120,48,FURN0005,0,3,10,0
9722982-,0,GUIMST_P,360,1,1,23,9,152872563,28,29,0,FURN0005,1,2,11,0
9722983-,0,GUIMST_P,72,3,1,18,9,152872563,27,9,24,FURN0006,1,2,10,0
9723509-,0,GU_AN10_B,24,1,2,5,17,152872541,17,0,0,FURN0004,0,2,12,0
9723690-,0,GU_RE_OP10,24,3,1,18,14,152834263,28,0,24,FURN0004,1,2,9,0
9723696-,0,GU_RE_OP10,0,3,1,23,14,152834263,28,14,24,FURN0004,1,2,9,0
9723697-,0,GU_RE_OP10,0,4,1,22,14,152834263,74,51,24,FURN0006,1,2,10,1
9723702-,0,GU_RE_OP10,24,4,2,7,14,152834263,16,6,0,FURN0006,1,2,11,0
9723728-,0,DX_EP_OP10,0,6,1,20,12,152868303,51,26,48,FURN0004,0,2,9,0
9723729-,0,DX_EP_OP10,24,6,2,3,12,152867385,48,0,0,FURN0004,1,2,9,0
9723731-,0,DX_EP_OP10,72,3,2,2,12,152861369,60,4,24,FURN0004,0,3,10,1
9723804-,0,GUIMST_P,48,3,2,8,9,152872563,37,17,24,FURN0004,1,2,9,1
9723808-,0,GUIMST_P,0,4,2,11,9,152872563,37,28,24,FURN0004,1,2,9,0
9723810-,0,GUIMST_P,24,7,1,23,9,152861371,36,27,96,FURN0006,1,2,9,0
9727483-,0,SUMMIT_P,,6,1,13,10,152806978,40,15,24,FURN0005,0,2,9,0
9727486-,0,SUMMIT_P,,3,2,11,10,152868301,60,50,0,FURN0005,1,2,9,0
9727506-,0,DX_EP_OP10,0,7,1,23,12,152868303,36,24,24,FURN0004,1,2,9,0
9727512-,0,DX_EP_OP10,0,6,2,11,12,152867385,48,36,0,FURN0004,1,2,9,0
9727515-,0,DX_EP_OP10,24,7,2,1,11,152867385,47,0,432,FURN0004,0,2,9,0
9727519-,0,DX_EP_OP10,0,1,1,13,8,152867385,45,0,48,FURN0004,0,2,13,0
9727521-,0,DX_EP_OP10,24,5,2,2,11,152861369,46,0,144,FURN0004,0,3,10,0
9727639-,0,PIN_GRIP_P,0,6,1,22,10,152824994,40,20,528,FURN0007,0,3,9,0
9727655-,0,PIN_GRIP_P,24,2,1,19,10,152072361,114,60,96,FURN0007,0,2,10,1
9727661-,0,PIN_GRIP_P,24,2,1,16,10,152848438,100,50,96,FURN0007,1,2,10,0
9727667-,0,PIN_GRIP_P,24,7,2,2,10,152824994,60,10,504,FURN0007,0,3,9,0
9727675-,0,PIN_GRIP_P,24,1,1,15,10,152890203,80,10,24,FURN0007,1,0,10,0
9727684-,0,PIN_GRIP_P,24,4,2,1,10,152072361,103,10,24,FURN0007,0,2,9,1
9727686-,0,PIN_GRIP_P,0,4,1,19,10,152890987,122,75,24,FURN0007,0,2,9,1
9727688-,0,PIN_GRIP_P,0,3,1,14,10,152072361,120,10,24,FURN0007,0,2,10,1
9727689-,0,PIN_GRIP_P,0,4,1,17,10,152890987,122,59,168,FURN0007,0,2,9,0
9727704-,0,PIN_GRIP_P,0,3,1,15,10,152072361,120,20,48,FURN0004,0,2,10,1
9727706-,0,PIN_GRIP_P,24,1,2,2,10,152051910,60,20,0,FURN0007,1,3,10,0
9727711-,0,PIN_GRIP_P,0,2,1,15,10,152824995,100,20,24,FURN0004,1,3,10,0
9727716-,0,PIN_GRIP_P,0,5,1,18,10,152827348,105,70,432,FURN0007,1,2,10,0
9727724-,0,PIN_GRIP_P,0,5,2,9,10,152890987,101,71,0,FURN0007,0,2,10,0
9727727-,0,PIN_GRIP_P,24,2,2,6,10,152827348,62,52,0,FURN0007,0,2,10,1
9727730-,0,PIN_GRIP_P,24,2,1,13,10,152824995,100,10,24,FURN0007,0,3,10,1
9727731-,0,PIN_GRIP_P,24,6,2,3,10,152051910,58,35,24,FURN0007,0,3,9,0
9727733-,0,PIN_GRIP_P,0,5,1,13,10,152065732,67,11,0,FURN0007,0,2,9,0
9727734-,0,PIN_GRIP_P,24,6,2,1,10,152051910,58,13,0,FURN0007,0,3,9,0
9727741-,0,PIN_GRIP_P,48,1,2,11,10,152827348,83,73,0,FURN0007,1,2,10,0
9727744-,0,PIN_GRIP_P,24,5,2,4,10,152072361,90,20,48,FURN0007,0,2,9,0
9727751-,0,PIN_GRIP_P,0,4,1,15,10,152890987,122,29,144,FURN0007,0,2,9,1
9727757-,0,PIN_GRIP_P,24,5,2,1,10,152824995,95,10,0,FURN0007,0,3,9,0
9727763-,0,PIN_GRIP_P,0,5,1,16,10,152824994,60,30,120,FURN0004,0,3,9,0
9727771-,0,PINN_PORO,48,7,1,17,10,152861369,120,50,144,FURN0004,0,3,10,0
9727772-,0,PINN_PORO,0,4,2,8,10,152806978,100,70,48,FURN0004,0,2,10,0
9727781-,0,PINN_PORO,0,3,2,9,10,152806978,111,41,0,FURN0006,1,2,10,1
9727789-,0,PINN_PORO,0,2,1,15,10,152072888,102,12,24,FURN0006,0,2,10,0
9727792-,0,PINN_PORO,24,5,2,7,10,152890601,60,20,0,FURN0005,0,0,10,0
9727802-,0,PINN_PORO,48,1,2,11,10,152072888,100,90,0,FURN0006,0,2,11,0
9727807-,0,PINN_PORO,48,2,2,5,10,152834263,100,30,0,FURN0005,1,2,10,0
9727809-,0,PINN_PORO,168,7,2,4,10,152859275,120,40,432,FURN0006,1,2,10,0
9727810-,0,PIN_GRIP_P,0,5,1,13,10,152054287,41,11,0,FURN0007,0,2,9,0
9727824-,0,PINN_PORO,48,2,2,3,10,152072888,80,0,0,FURN0005,1,2,11,0
9727830-,0,PINN_PORO,48,3,2,6,10,152868302,94,41,24,FURN0005,0,2,11,0
9727831-,0,PINN_PORO,24,2,1,23,10,152806978,110,110,24,FURN0005,1,2,11,0
9727836-,0,PINN_PORO,24,2,1,21,10,152806978,110,40,24,FURN0005,1,2,11,0
9727837-,0,PINN_PORO,24,1,2,1,10,152072888,100,0,0,FURN0006,1,2,11,0
9727841-,0,PINN_PORO,48,2,1,21,10,152806978,110,50,24,FURN0005,0,2,11,0
9727842-,0,PINN_PORO,,2,1,21,10,152806978,110,20,96,FURN0005,1,2,11,0
9727843-,0,PINN_PORO,0,4,1,15,10,57000763,40,10,48,FURN0005,1,2,11,0
9727847-,0,PINN_PORO,0,3,1,18,10,152806978,70,20,24,FURN0004,1,2,11,0
9727857-,0,PINN_PORO,24,6,1,14,10,152806978,40,25,0,FURN0004,1,2,9,0
9729462-,0,GUIMST_P,24,6,1,17,9,152861371,37,9,48,FURN0004,0,2,9,0
9729479-,0,SUMMIT_P,,4,1,22,10,152806978,73,43,72,FURN0005,1,2,9,0
9729544-,0,GU_AN10_B,24,5,1,20,16,152852517,42,0,24,FURN0006,0,2,10,0
9730103-,0,SUMMIT_P,,1,1,16,10,152868301,49,13,72,FURN0005,0,2,10,1
9730107-,0,SUMMIT_P,,7,2,11,10,152868301,50,40,168,FURN0004,1,2,9,1
9730108-,0,SUMMIT_P,,6,2,12,10,152806978,40,5,24,FURN0005,1,2,9,1
9730770-,0,PIN_GRIP_P,48,1,1,13,10,152848438,90,0,120,FURN0007,1,2,10,0
9730771-,0,PIN_GRIP_P,72,2,1,13,10,152848438,100,10,48,FURN0007,0,2,10,0
9730779-,0,PIN_GRIP_P,72,1,1,17,10,152848438,90,30,24,FURN0007,1,2,10,0
9730782-,0,PIN_GRIP_P,24,3,2,5,10,152054287,70,20,72,FURN0007,0,2,10,0
9730788-,0,PIN_GRIP_P,24,7,2,4,10,152824994,60,30,504,FURN0007,0,3,9,0
9730812-,0,PIN_GRIP_P,0,1,1,19,10,152824995,110,70,24,FURN0007,0,3,10,0
9730814-,0,PIN_GRIP_P,24,3,2,2,10,152051910,88,20,48,FURN0004,0,3,10,0
9730846-,0,PIN_GRIP_P,24,2,2,5,10,152827348,62,30,24,FURN0004,0,2,10,0
9730853-,0,PIN_GRIP_P,0,3,1,19,10,152848438,110,60,24,FURN0004,1,2,10,0
9730856-,0,PIN_GRIP_P,24,2,2,7,10,152051910,108,60,24,FURN0004,0,3,10,0
9730858-,0,PIN_GRIP_P,0,1,1,15,10,152827348,116,20,72,FURN0007,0,2,12,0
9730861-,0,PIN_GRIP_P,24,4,2,0,10,152054287,70,0,96,FURN0007,0,2,10,0
9730863-,0,PIN_GRIP_P,0,2,1,16,10,152824995,100,30,144,FURN0007,0,3,10,0
9730865-,0,PIN_GRIP_P,0,2,1,16,10,152890203,80,20,360,FURN0007,0,1,10,0
9730873-,0,PIN_GRIP_P,24,4,1,16,10,152824995,110,41,48,FURN0007,0,3,11,0
9730880-,0,PINN_PORO,0,5,1,15,10,57000763,60,20,24,FURN0005,1,2,11,0
9730881-,0,PINN_PORO,24,6,1,13,10,152861369,100,10,24,FURN0006,1,3,10,0
9730886-,0,PINN_PORO,48,3,2,5,10,152852517,10,0,24,FURN0005,0,2,11,0
9730896-,0,PINN_PORO,0,5,2,5,10,152059403,29,0,0,FURN0005,0,2,10,0
9730899-,0,PINN_PORO,0,5,1,15,9,152061442,88,20,48,FURN0006,0,3,13,0
9730904-,0,PINN_PORO,0,4,1,21,10,152868302,101,71,96,FURN0005,1,2,10,0
9730906-,0,PINN_PORO,24,2,1,13,10,152848005,100,0,24,FURN0005,1,2,11,0
9730910-,0,PINN_PORO,0,4,2,8,10,152890600,70,40,0,FURN0004,1,0,11,0
9730914-,0,PINN_PORO,24,5,2,3,10,152868302,130,30,192,FURN0004,1,2,11,0
9730915-,0,PINN_PORO,24,1,1,22,10,152890601,60,50,72,FURN0005,1,0,11,0
9730918-,0,PINN_PORO,0,2,1,20,10,152848005,100,60,24,FURN0005,0,2,11,0
9730921-,0,PINN_PORO,24,4,2,9,10,152890600,70,50,24,FURN0004,1,0,11,0
9730938-,0,PINN_PORO,24,6,2,7,10,152859137,50,30,24,FURN0004,0,1,12,1
9730945-,0,PINN_PORO,48,3,2,1,10,57000763,70,10,0,FURN0006,1,2,12,0
9730951-,0,PINN_PORO,168,3,1,16,10,152061442,120,50,24,FURN0006,1,3,12,0
9730952-,0,PINN_PORO,72,2,1,20,10,152890601,69,40,48,FURN0005,0,1,11,0
9730953-,0,PINN_PORO,24,7,2,1,10,152868302,80,20,0,FURN0005,0,2,10,0
9730955-,0,PINN_PORO,0,3,2,5,10,152890600,40,30,24,FURN0004,1,0,11,1
9730959-,0,PINN_PORO,24,2,1,21,10,152806978,110,70,24,FURN0005,1,2,11,0
9730962-,0,PINN_PORO,48,2,1,21,10,152806978,110,0,48,FURN0005,1,2,11,0
9730974-,0,PINN_PORO,72,3,2,12,10,152806978,70,0,24,FURN0004,1,2,11,0
9730978-,0,PINN_PORO,0,7,1,15,10,152859137,60,10,24,FURN0004,0,1,13,1
9730988-,0,PINN_PORO,24,7,2,9,10,152859275,120,90,24,FURN0005,0,2,10,0
9730989-,0,PINN_PORO,24,5,2,10,10,152806978,70,40,24,FURN0004,1,2,10,0
9730990-,0,PINN_PORO,0,5,1,16,10,152061442,96,36,24,FURN0004,1,3,10,0
9731020-,0,DX_EP_OP10,0,7,1,18,12,152867385,44,12,24,FURN0004,0,2,12,0
9731754-,0,GUIMST_P,0,4,1,22,9,152851272,36,18,24,FURN0006,0,2,10,0
9731758-,0,GUIMST_P,0,4,1,22,9,152851272,36,9,696,FURN0004,1,2,10,0
9731828-,0,PIN_GRIP_P,0,3,1,15,10,152824995,101,31,120,FURN0007,0,3,10,0
9731829-,0,PIN_GRIP_P,24,3,2,3,10,152054287,70,10,72,FURN0007,0,2,10,0
9731834-,0,PIN_GRIP_P,0,3,1,13,10,152824995,101,10,72,FURN0007,0,3,10,0
9731839-,0,PIN_GRIP_P,0,3,1,14,10,152848438,110,0,72,FURN0007,0,2,10,1
9731842-,0,PIN_GRIP_P,48,5,2,0,10,152890987,101,0,360,FURN0004,0,2,10,1
9731844-,0,PIN_GRIP_P,0,3,2,7,10,152051910,88,60,0,FURN0004,1,3,10,1
9731860-,0,PIN_GRIP_P,24,1,1,18,10,152065732,90,40,48,FURN0007,1,2,11,0
9731861-,0,PIN_GRIP_P,0,3,1,22,10,152072361,120,110,24,FURN0007,0,2,10,0
9731864-,0,PIN_GRIP_P,0,4,1,19,10,152051910,117,66,24,FURN0004,0,3,10,0
9731865-,0,PIN_GRIP_P,0,3,2,5,10,152051910,88,40,24,FURN0007,1,3,10,0
9731868-,0,PIN_GRIP_P,0,3,1,23,10,152890203,80,70,24,FURN0007,0,1,10,0
9731873-,0,PIN_GRIP_P,216,4,2,11,10,152051910,114,104,0,FURN0007,0,3,14,0
9731879-,0,PIN_GRIP_P,24,4,2,2,10,152890987,95,10,48,FURN0007,0,2,10,1
9731880-,0,PIN_GRIP_P,0,2,2,6,10,152051910,101,50,0,FURN0004,1,3,13,0
9731884-,0,PIN_GRIP_P,0,4,2,10,10,152824994,100,80,0,FURN0004,0,3,10,0
9731885-,0,PIN_GRIP_P,0,4,1,16,10,152051910,117,33,0,FURN0007,0,3,10,0
9731890-,0,PIN_GRIP_P,24,4,1,18,10,152051910,117,46,24,FURN0007,0,3,10,0
9731893-,0,PIN_GRIP_P,24,4,1,20,10,152824995,110,81,48,FURN0007,0,3,11,0
9731898-,0,PIN_GRIP_P,0,2,1,22,10,152890987,121,101,24,FURN0007,0,2,11,1
9731899-,0,PIN_GRIP_P,24,4,2,5,10,152824994,100,40,0,FURN0004,0,3,10,0
9731904-,0,PIN_GRIP_P,48,5,2,2,10,152827348,112,0,72,FURN0007,1,2,11,0
9731907-,0,PIN_GRIP_P,0,3,1,23,10,152827348,106,96,72,FURN0007,0,2,12,0
9731908-,0,PIN_GRIP_P,24,4,1,18,10,152072361,100,40,288,FURN0007,0,2,11,0
9731912-,0,PIN_GRIP_P,48,5,1,18,10,152824995,70,50,24,FURN0007,0,3,11,1
9731913-,0,PIN_GRIP_P,72,1,2,10,10,152072361,78,68,0,FURN0004,0,2,11,0
9731917-,0,PIN_GRIP_P,24,5,2,5,10,152824994,105,40,0,FURN0004,0,3,10,0
9731919-,0,PIN_GRIP_P,0,5,1,20,10,152827348,105,95,384,FURN0004,1,2,10,0
9731921-,0,PIN_GRIP_P,0,3,1,18,10,152827348,106,44,24,FURN0007,1,2,12,0
9731922-,0,PINN_PORO,0,5,1,17,10,57000763,60,40,24,FURN0005,1,2,11,0
9731926-,0,PINN_PORO,24,7,2,3,10,152852517,27,0,144,FURN0006,1,2,11,0
9731931-,0,PINN_PORO,0,1,2,9,10,152072888,100,70,0,FURN0006,0,2,11,0
9731949-,0,PINN_PORO,144,3,1,23,10,152868302,130,120,24,FURN0006,0,2,12,0
9731960-,0,PINN_PORO,24,1,1,20,10,152061442,123,100,48,FURN0006,0,3,12,0
9731976-,0,PINN_PORO,0,4,1,17,10,152815980,50,10,264,FURN0005,0,1,11,0
9734623-,0,GUIMST_P,72,3,1,18,9,152851272,68,19,456,FURN0005,1,2,12,1
9734624-,0,GUIMST_P,0,1,2,11,9,152861371,36,27,72,FURN0005,1,2,11,0
9734630-,0,GUIMST_P,24,5,2,5,9,152059403,29,10,72,FURN0006,1,2,10,0
9734631-,0,GUIMST_P,0,6,1,23,9,152861371,36,27,24,FURN0006,1,2,13,0
9734632-,0,GUIMST_P,24,3,2,6,9,152851272,27,13,24,FURN0005,1,2,11,1
9734633-,0,GUIMST_P,24,7,2,2,9,152861371,38,0,0,FURN0005,0,2,10,1
9734635-,0,GUIMST_P,24,5,1,15,9,152872563,19,1,72,FURN0004,1,2,11,0
9735067-,0,SUMMIT_P,,4,2,2,10,152863741,56,0,0,FURN0005,1,2,10,1
9735068-,0,SUMMIT_P,,4,2,6,9,152863741,56,20,0,FURN0005,1,2,10,1
9735075-,0,SUMMIT_P,,4,2,8,10,152863741,56,39,0,FURN0005,1,2,10,1
9735115-,0,GUIMST_P,0,7,2,11,9,152861371,38,29,0,FURN0006,1,2,10,1
9735119-,0,GUIMST_P,24,7,2,5,9,152861371,38,9,0,FURN0006,1,2,10,1
9735202-,0,PIN_GRIP_P,0,4,2,9,10,152824994,100,70,0,FURN0004,0,3,10,0
9735230-,0,PIN_GRIP_P,48,4,1,21,10,152848438,110,80,216,FURN0004,1,2,11,0
9735231-,0,PIN_GRIP_P,0,3,1,17,10,152890987,63,40,24,FURN0007,1,2,11,0
9735233-,0,PIN_GRIP_P,0,2,1,17,10,152890987,121,58,24,FURN0007,0,2,11,1
9735235-,0,PIN_GRIP_P,24,2,2,2,10,152072361,95,22,336,FURN0004,1,2,11,0
9735236-,0,PIN_GRIP_P,168,3,2,4,10,152072361,90,20,0,FURN0007,0,2,12,1
9735241-,0,PIN_GRIP_P,72,2,2,8,10,152824995,100,70,120,FURN0007,0,3,11,0
9735243-,0,PIN_GRIP_P,24,2,2,6,10,152824995,100,50,0,FURN0004,0,3,11,0
9735248-,0,PIN_GRIP_P,72,2,2,7,10,152072361,95,62,264,FURN0007,0,2,11,0
9735257-,0,PIN_GRIP_P,0,1,1,16,10,152065732,90,30,24,FURN0007,0,2,11,0
9735262-,0,PIN_GRIP_P,0,2,1,17,10,152065732,60,40,24,FURN0007,0,2,11,0
9735271-,0,PIN_GRIP_P,24,2,2,9,10,152824995,100,80,96,FURN0007,0,3,11,0
9735273-,0,PIN_GRIP_P,24,7,2,2,10,152051910,72,21,24,FURN0004,0,3,10,0
9735278-,0,PIN_GRIP_P,24,1,1,21,10,152065732,90,70,24,FURN0004,0,2,11,0
9735281-,0,PIN_GRIP_P,24,1,1,19,9,152051910,110,71,24,FURN0007,0,3,12,0
9735290-,0,PINN_PORO,24,2,1,19,10,152890601,69,30,48,FURN0004,1,1,11,0
9735291-,0,PINN_PORO,24,2,1,22,10,152890601,69,50,48,FURN0004,1,1,11,0
9735307-,0,PINN_PORO,0,5,1,13,10,57000763,60,0,24,FURN0005,1,2,11,0
9735310-,0,PINN_PORO,72,7,1,20,9,152859137,48,30,24,FURN0006,0,1,11,0
9735313-,0,PINN_PORO,0,5,2,6,10,152848002,100,60,24,FURN0006,1,1,12,0
9735314-,0,PINN_PORO,0,6,1,15,10,152861369,110,20,24,FURN0004,1,3,12,0
9735320-,0,PINN_PORO,24,2,2,4,10,152848005,60,20,0,FURN0004,0,2,12,1
9735325-,0,PINN_PORO,0,4,2,7,10,152868302,110,70,192,FURN0006,0,2,11,1
9736635-,0,SUMMIT_P,,5,2,11,10,152863741,12,8,48,FURN0004,0,2,10,1
9736636-,0,SUMMIT_P,,4,2,11,10,152806978,100,80,0,FURN0005,0,2,10,1
9736857-,0,GU_AN10_B,48,5,2,10,17,152852517,44,17,0,FURN0004,0,2,11,0
9736860-,0,GU_AN10_B,216,7,2,3,17,152852517,37,0,48,FURN0004,0,2,12,0
9736864-,0,GUIMB_PORO,48,3,1,21,16,152852517,33,0,48,FURN0005,1,2,15,0
9736865-,0,GUIMB_PORO,24,5,2,10,18,152852517,40,2,48,FURN0005,1,2,14,0
9736872-,0,DX_EP_OP10,72,4,1,15,12,152861369,64,4,48,FURN0004,1,3,12,0
9737359-,0,GUIMST_P,0,4,1,20,9,152861371,33,25,144,FURN0004,1,2,11,1
9737361-,0,GUIMST_P,24,2,2,11,9,152872563,45,38,48,FURN0005,0,2,11,1
9737362-,0,GUIMST_P,72,1,2,5,9,152861371,36,9,0,FURN0006,1,2,11,0
9737761-,0,SUMMIT_P,,5,1,13,10,152871590,30,0,48,FURN0004,0,2,10,0
9737762-,0,SUMMIT_P,,5,1,19,10,152871590,30,20,48,FURN0004,0,2,10,0
9737796-,0,DX_EP_OP10,96,6,1,23,12,152868303,48,36,168,FURN0004,0,2,11,1
9737801-,0,SUMMIT_P,,4,2,11,10,152868301,61,51,72,FURN0005,1,2,11,0
9737805-,0,SUMMIT_P,,1,1,23,10,152863741,60,50,24,FURN0004,0,2,11,0
9737808-,0,SUMMIT_P,,2,2,8,10,152072888,80,50,0,FURN0004,1,2,11,0
9737809-,0,SUMMIT_P,,1,2,4,10,152072888,100,20,24,FURN0004,0,2,11,0
9737811-,0,SUMMIT_P,,4,2,3,10,152868301,61,11,0,FURN0005,0,2,11,0
9737830-,0,PIN_GRIP_P,48,4,1,15,10,152848438,110,30,48,FURN0007,1,2,11,0
9737833-,0,PIN_GRIP_P,24,2,2,7,10,152890203,91,50,216,FURN0004,0,1,11,0
9737834-,0,PIN_GRIP_P,96,4,1,15,10,152848438,110,20,24,FURN0007,0,2,11,0
9737838-,0,PIN_GRIP_P,216,4,2,1,10,152848438,110,10,72,FURN0004,1,2,12,1
9737842-,0,PIN_GRIP_P,48,2,2,1,10,152848438,95,10,0,FURN0004,1,2,11,0
9737848-,0,PIN_GRIP_P,0,1,1,22,10,152890987,117,97,96,FURN0007,0,2,11,1
9737849-,0,PIN_GRIP_P,24,1,2,1,10,152848438,81,0,168,FURN0007,1,2,11,1
9737858-,0,PIN_GRIP_P,48,2,2,10,10,152824995,100,90,48,FURN0007,0,3,11,0
9737876-,0,PIN_GRIP_P,24,1,2,3,10,152072361,78,18,24,FURN0007,0,2,11,0
9737877-,0,PIN_GRIP_P,24,2,2,12,10,152054287,84,3,96,FURN0007,0,2,11,0
9737882-,0,PIN_GRIP_P,72,1,2,3,10,152890203,49,30,0,FURN0004,0,2,14,0
9737885-,0,PIN_GRIP_P,0,2,2,8,10,152051910,101,80,0,FURN0007,1,3,13,0
9737904-,0,PIN_GRIP_P,24,5,2,3,10,152848438,83,13,0,FURN0004,1,2,12,0
9737909-,0,PIN_GRIP_P,24,4,1,18,10,152824995,110,61,24,FURN0007,0,3,11,0
9738367-,0,GUIMST_P,144,3,2,11,9,152872563,38,26,48,FURN0006,0,2,12,0
9738369-,0,GUIMST_P,24,2,2,6,9,152872563,45,11,24,FURN0005,1,2,11,0
9738373-,0,GUIMST_P,24,1,1,16,9,152851272,37,4,48,FURN0004,1,2,12,0
9738379-,0,GUIMST_P,0,5,2,5,9,152861371,28,10,0,FURN0006,0,2,14,1
9738381-,0,GUIMST_P,24,2,1,17,9,152851272,38,9,48,FURN0004,1,2,12,0
9738422-,0,DX_EP_OP10,24,3,1,15,12,152868303,50,0,24,FURN0004,1,2,12,1
9738424-,0,DX_EP_OP10,0,3,1,20,12,152868303,50,26,72,FURN0004,1,2,12,1
9738430-,0,DX_EP_OP10,0,1,2,7,12,152861369,85,41,48,FURN0004,0,3,12,0
9738479-,0,PIN_GRIP_P,0,3,2,3,10,152051910,56,34,96,FURN0007,0,3,11,1
9738484-,0,PIN_GRIP_P,0,2,2,11,10,152065732,90,80,0,FURN0007,0,2,12,0
9738498-,0,PIN_GRIP_P,24,4,1,16,10,152072361,100,30,0,FURN0007,0,2,11,0
9738499-,0,PIN_GRIP_P,0,5,1,20,10,152890203,70,60,24,FURN0007,0,1,11,0
9738507-,0,PIN_GRIP_P,0,2,2,4,10,152072361,95,42,240,FURN0007,0,2,11,0
9738529-,0,PIN_GRIP_P,0,1,1,20,10,152072361,100,60,24,FURN0007,1,2,13,0
9738538-,0,PIN_GRIP_P,24,2,2,7,10,152824994,90,50,96,FURN0007,0,3,12,0
9738548-,0,PIN_GRIP_P,24,4,1,19,10,152072361,100,60,264,FURN0007,1,2,11,0
9738566-,0,PINN_PORO,48,2,2,1,10,152890601,30,0,24,FURN0006,1,1,12,0
9738567-,0,PINN_PORO,24,2,2,3,10,152806978,110,0,24,FURN0006,0,2,12,1
9738582-,0,PINN_PORO,0,6,1,13,10,152859275,90,0,24,FURN0006,1,2,11,0
9738586-,0,PINN_PORO,120,2,1,22,10,152868302,130,110,48,FURN0006,0,2,12,0
9738594-,0,PINN_PORO,24,1,2,3,10,152890600,70,10,0,FURN0004,0,1,13,1
9738598-,0,PINN_PORO,48,2,2,9,10,152848005,60,40,24,FURN0005,0,2,12,0
9738601-,0,PINN_PORO,0,4,2,7,10,152848002,120,90,0,FURN0004,0,0,12,0
9738604-,0,PINN_PORO,72,3,2,7,10,57000763,70,70,0,FURN0005,0,2,12,0
9738610-,0,PINN_PORO,0,4,1,15,10,57000763,40,20,24,FURN0004,0,2,11,0
9738611-,0,PINN_PORO,24,6,2,2,10,152834263,30,20,24,FURN0004,1,2,12,0
9738612-,0,PINN_PORO,48,2,2,7,10,152059403,20,0,192,FURN0006,0,2,14,0
9738625-,0,PINN_PORO,72,3,2,10,10,152072888,60,40,0,FURN0004,0,2,12,0
9738626-,0,PINN_PORO,72,2,2,3,10,152806978,110,10,0,FURN0004,1,2,12,0
